No.,comment,label
942,"Sayangnya, bikin wajahku lebih berminyak dari biasanya.",negatif
956,"Produk ini bikin kulitku makin cerah dan sehat, aku suka banget!",positif
957,"Teksturnya terlalu berat, bikin kulit terasa lengket seharian.",negatif
958,"Aku masih coba, sejauh ini cukup nyaman tapi belum ada perubahan besar.",netral
959,Kulitku jadi lebih glowing setelah rutin pakai ini!,positif
960,"Wanginya terlalu menyengat, aku kurang nyaman pakai lama-lama.",negatif
961,"Aku belum lihat efek besar, tapi sejauh ini cukup melembabkan.",netral
962,Produk ini beneran bikin kulitku lebih halus dan kenyal!,positif
963,Sayangnya malah bikin kulitku iritasi dan merah-merah.,negatif
964,"Aku masih menunggu hasilnya, sejauh ini cukup oke.",netral
965,Aku suka banget! Kulitku jadi lebih sehat dan segar.,positif
966,"Malah bikin jerawatku muncul lebih banyak, kecewa banget.",negatif
968,"Hasilnya luar biasa, kulitku makin lembab dan bercahaya!",positif
969,"Teksturnya terlalu berminyak, gak nyaman di kulitku.",negatif
971,"Wanginya enak banget, bikin rileks setiap pakai.",positif
972,"Sayangnya, produk ini gak cocok di kulitku, malah jadi kering.",negatif
974,"Produk ini sangat melembabkan, cocok buat kulit kering.",positif
975,"Malah bikin wajahku makin berminyak dan lengket, aku kurang suka.",negatif
976,"Aku belum lihat hasilnya, tapi teksturnya cukup nyaman.",netral
977,Kulitku makin halus setelah pakai ini beberapa minggu!,positif
978,"Wanginya terlalu kuat, bikin kurang nyaman buat dipakai lama-lama.",negatif
979,"Aku masih coba, sejauh ini cukup baik tapi belum ada perubahan besar.",netral
980,"Produk ini benar-benar sesuai klaimnya, kulitku lebih glowing!",positif
981,"Sayangnya bikin kulitku makin kusam, gak cocok buatku.",negatif
984,Malah bikin wajahku makin kering dan ketarik.,negatif
985,"Aku masih menunggu efeknya, sejauh ini cukup nyaman digunakan.",netral
986,"Aku puas banget dengan hasilnya, kulit jadi lebih kenyal dan sehat!",positif
987,Sayangnya bikin wajahku lebih sensitif dan merah-merah.,negatif
988,"Aku belum lihat efek besar, tapi tetap nyaman dipakai.",netral
989,"Produk ini membantu mengurangi jerawatku, aku senang banget!",positif
991,Aku masih coba dan belum lihat hasil signifikan.,netral
992,"Hasilnya luar biasa, kulitku makin cerah dan sehat!",positif
993,"Teksturnya terlalu tebal, kurang nyaman untuk kulitku.",negatif
994,"Aku masih coba, sejauh ini cukup oke tapi belum ada efek besar.",netral
995,Kulitku lebih glowing dan terasa kenyal setelah pakai ini!,positif
998,Produk ini bikin wajahku makin segar dan sehat!,positif
999,"Malah bikin jerawat makin banyak, aku kecewa.",negatif
1001,"Teksturnya lembut dan cepat menyerap, enak banget di kulit!",positif
1002,"Wanginya terlalu kuat, bikin kurang nyaman digunakan.",negatif
1003,"Aku belum lihat efek besar, tapi teksturnya enak di kulit.",netral
1004,Produk ini benar-benar bikin kulitku lebih glowing dan lembut!,positif
1005,"Sayangnya, bikin wajahku makin kering dan ketarik.",negatif
1007,"Hasilnya sesuai klaim, kulitku jadi lebih sehat dan lembab!",positif
1008,"Teksturnya terlalu lengket, kurang nyaman buat aku.",negatif
1010,Produk ini bikin wajahku lebih fresh setiap pagi!,positif
1011,"Wanginya kurang cocok buatku, terlalu kuat.",negatif
1012,"Aku masih coba, sejauh ini cukup nyaman tapi belum ada efek signifikan.",netral
1013,Aku suka banget! Kulitku lebih kenyal dan lembut.,positif
1014,"Malah bikin kulitku jadi lebih sensitif, kurang cocok buatku.",negatif
1016,Produk ini bikin kulitku lebih sehat dan glowing!,positif
1017,"Sayangnya, bikin wajahku makin berminyak dan kusam.",negatif
1020,"Wanginya terlalu kuat buatku, jadi kurang nyaman.",negatif
1021,Aku masih coba dan belum lihat efek besar.,netral
1022,Produk ini benar-benar melembabkan dan bikin kulit lebih halus!,positif
1023,Sayangnya bikin wajahku makin kering dan kasar.,negatif
1025,Aku suka banget! Kulitku lebih sehat dan bercahaya!,positif
1026,"Malah bikin jerawatku makin banyak, kecewa banget.",negatif
1028,"Teksturnya ringan dan cepat menyerap, nyaman banget di kulit!",positif
1054,"Aku masih coba, sejauh ini cukup baik tapi belum ada efek besar.",netral
1103,Produk ini benar-benar membantu mengurangi jerawatku!,positif
1104,Teksturnya lengket dan tidak nyaman di wajahku.,negatif
1105,"Aku baru coba sebentar, sejauh ini cukup oke.",netral
1106,Kulitku jadi lebih cerah dan sehat setelah rutin pakai ini!,positif
1107,"Wanginya terlalu kuat, bikin pusing kalau dipakai lama-lama.",negatif
1108,"Aku belum lihat hasil signifikan, mungkin butuh waktu lebih lama.",netral
1109,"Produk ini sangat melembabkan kulitku, aku suka!",positif
1110,Sayangnya bikin kulitku makin berminyak dan kusam.,negatif
1111,"Aku masih coba, sejauh ini cukup nyaman.",netral
1112,Aku puas banget! Kulitku lebih glowing dan halus.,positif
1113,Malah bikin kulitku lebih sensitif dan kemerahan.,negatif
1114,"Aku masih mencoba, belum ada perubahan besar.",netral
1115,"Teksturnya ringan dan cepat menyerap, nyaman banget!",positif
1118,"Hasilnya luar biasa, kulitku makin kenyal dan sehat!",positif
1119,Sayangnya malah bikin jerawatku tambah banyak.,negatif
1121,"Produk ini sesuai klaim, benar-benar bikin kulit lebih lembab!",positif
1122,"Teksturnya terlalu tebal, gak nyaman buat aku.",negatif
1123,"Aku belum lihat efek besar, tapi tetap enak dipakai.",netral
1124,Kulitku lebih halus setelah pakai ini beberapa minggu!,positif
1125,"Wanginya terlalu kuat, kurang nyaman buatku.",negatif
1127,Aku suka banget! Produk ini bikin kulitku lebih glowing.,positif
1128,Malah bikin kulitku makin kering dan iritasi.,negatif
1131,Sayangnya bikin kulitku lebih sensitif dan merah-merah.,negatif
1132,"Aku masih coba, sejauh ini cukup baik.",netral
1133,"Teksturnya ringan dan nyaman, enak banget di kulit!",positif
1134,"Wanginya kurang cocok buatku, terlalu tajam.",negatif
1135,"Aku belum lihat perubahan besar, tapi tetap nyaman dipakai.",netral
1137,Malah bikin wajahku makin berminyak dan berjerawat.,negatif
1139,Aku puas banget! Kulitku lebih sehat dan kenyal.,positif
1140,"Sayangnya, bikin wajahku lebih kusam dari sebelumnya.",negatif
1141,"Aku masih coba, mungkin butuh waktu lebih lama untuk hasil maksimal.",netral
1142,"Produk ini sangat melembabkan, cocok buat kulit kering!",positif
1143,Teksturnya terlalu berat dan lengket di wajah.,negatif
1144,"Aku belum lihat hasilnya, tapi sejauh ini cukup nyaman digunakan.",netral
1145,Hasilnya luar biasa! Kulitku lebih glowing dan segar!,positif
1146,"Malah bikin jerawat makin banyak, kecewa banget.",negatif
1148,"Teksturnya lembut dan cepat menyerap, aku suka banget!",positif
1149,"Wanginya terlalu menyengat buatku, bikin pusing.",negatif
1151,Produk ini bikin kulitku makin cerah dan segar!,positif
1152,Sayangnya bikin wajahku makin kering dan ketarik.,negatif
1153,"Aku belum lihat perubahan besar, tapi teksturnya nyaman di kulit.",netral
1154,Aku suka banget! Produk ini bikin kulit lebih sehat dan glowing!,positif
1155,Malah bikin wajahku iritasi dan gatal.,negatif
1160,Kulitku makin lembab dan halus setelah pakai ini!,positif
1161,Sayangnya malah bikin wajahku lebih berminyak.,negatif
1163,"Produk ini benar-benar sesuai klaim, kulitku lebih sehat dan glowing!",positif
1164,"Teksturnya terlalu lengket, kurang nyaman buatku.",negatif
1166,"Hasilnya luar biasa, kulitku makin kenyal dan segar!",positif
1167,Sayangnya bikin kulitku makin kering dan kasar.,negatif
1173,Sayangnya bikin wajahku makin berminyak dan kusam.,negatif
1175,"Produk ini sangat bagus, kulit wajah saya terasa lebih halus!",positif
1176,Saya tidak melihat perubahan signifikan setelah menggunakan produk ini.,netral
1177,Harganya terlalu mahal untuk kualitas yang diberikan.,negatif
1178,"Aroma produknya sangat menyenangkan, saya suka!",positif
1179,"Kemasannya rusak saat sampai, sangat kecewa.",negatif
1180,"Cukup lumayan, tapi belum ada efek yang luar biasa.",netral
1181,Produk ini membuat kulit saya terlihat lebih cerah.,positif
1182,"Tidak cocok dengan kulit saya, malah jadi iritasi.",negatif
1183,"Hasilnya biasa saja, tidak terlalu istimewa.",netral
1184,"Saya puas dengan produk ini, worth it!",positif
1185,Produk ini benar-benar membantu menghidrasi kulitku dengan baik!,positif
1186,Teksturnya lengket dan tidak nyaman di kulitku.,negatif
1187,"Aku masih coba, sejauh ini cukup oke.",netral
1189,Wanginya terlalu kuat dan mengganggu.,negatif
1190,"Aku belum melihat hasil signifikan, mungkin butuh waktu lebih lama.",netral
1191,"Produk ini sangat melembapkan kulitku, aku suka!",positif
1203,"Produk ini sesuai klaim, benar-benar bikin kulit lebih lembap!",positif
1218,Produk ini benar-benar melembapkan dan bikin kulit lebih halus!,positif
1224,"Produk ini sangat melembapkan, cocok buat kulit kering!",positif
1242,Kulitku makin lembap dan halus setelah pakai ini!,positif
1317,Produk ini benar-benar melembapkan kulitku dengan sempurna!,positif
1318,Malah bikin kulit wajahku terasa lengket sepanjang hari.,negatif
1319,"Aku belum melihat perubahan besar, masih dalam tahap mencoba.",netral
1320,Produk ini benar-benar membuat kulitku lebih cerah dan sehat!,positif
1321,Teksturnya terlalu berminyak dan lengket di kulitku.,negatif
1322,"Aku masih mencoba, sejauh ini cukup baik.",netral
1323,Kulitku lebih halus dan kenyal setelah rutin memakai ini!,positif
1324,"Wanginya terlalu kuat, aku tidak suka.",negatif
1325,"Aku belum melihat efek signifikan, mungkin butuh waktu lebih lama.",netral
1326,Produk ini sangat melembapkan dan nyaman digunakan.,positif
1327,Malah bikin kulitku makin berminyak dan muncul jerawat.,negatif
1329,Aku suka banget! Kulitku jadi lebih glowing dan lembut.,positif
1330,Malah bikin kulitku semakin sensitif dan muncul iritasi.,negatif
1331,Aku belum merasakan perubahan yang besar.,netral
1332,"Teksturnya ringan dan cepat menyerap, sangat nyaman!",positif
1333,"Wanginya tidak sesuai ekspektasi, terlalu menyengat.",negatif
1335,"Hasilnya luar biasa, kulitku jadi lebih sehat dan kenyal!",positif
1336,Sayangnya malah bikin wajahku tambah kering.,negatif
1339,Teksturnya terlalu tebal dan susah meresap di kulit.,negatif
1340,"Aku belum melihat hasil signifikan, tapi tetap enak dipakai.",netral
1341,Kulitku lebih halus setelah memakai produk ini beberapa minggu!,positif
1343,"Aku masih coba, belum bisa memastikan efeknya.",netral
1344,Aku suka banget! Produk ini bikin wajahku lebih cerah.,positif
1345,Malah bikin wajahku lebih berminyak dan muncul banyak jerawat.,negatif
1346,"Aku masih mencoba, mungkin butuh lebih lama untuk hasilnya.",netral
1348,Sayangnya malah bikin kulitku lebih kering dan kasar.,negatif
1350,Teksturnya ringan dan nyaman di kulit.,positif
1352,"Aku belum melihat perubahan besar, tapi tetap nyaman digunakan.",netral
1353,Produk ini benar-benar melembapkan kulitku dengan baik!,positif
1356,Aku puas banget! Kulitku lebih sehat dan glowing.,positif
1358,"Aku masih mencoba, mungkin butuh lebih lama untuk melihat efeknya.",netral
1359,Produk ini sangat cocok buat kulit keringku!,positif
1361,"Aku belum melihat efeknya, tapi sejauh ini cukup nyaman digunakan.",netral
1363,"Malah bikin jerawat makin banyak, sangat mengecewakan.",negatif
1367,"Aku masih mencoba, sejauh ini cukup baik tapi belum ada efek signifikan.",netral
1368,Produk ini bikin kulitku lebih cerah dan sehat!,positif
1370,"Aku belum melihat perubahan besar, tapi teksturnya nyaman di kulit.",netral
1373,"Aku masih mencoba, mungkin butuh waktu lebih lama untuk hasil maksimal.",netral
1389,Produk ini benar-benar membuat kulitku lebih lembut dan sehat!,positif
1390,Teksturnya terlalu berminyak dan tidak nyaman di kulit.,negatif
1391,"Aku masih mencoba, sejauh ini tidak ada masalah.",netral
1392,Kulitku lebih cerah dan segar setelah rutin menggunakan ini!,positif
1394,"Aku belum melihat efek signifikan, tapi tetap aku pakai.",netral
1395,Produk ini sangat melembapkan kulit keringku!,positif
1458,Aku sangat suka produk ini! Kulitku jadi lebih lembut dan sehat.,positif
1459,"Produk ini terlalu berminyak untuk kulitku, tidak nyaman dipakai.",negatif
1460,"Aku masih menunggu hasilnya, sejauh ini cukup baik.",netral
1461,Produk ini bikin wajahku lebih glowing dan cerah!,positif
1462,Malah bikin wajahku gatal dan iritasi.,negatif
1463,"Aku belum merasakan efek signifikan, masih coba terus.",netral
1464,"Sangat melembapkan, cocok untuk kulit kering!",positif
1465,Sayangnya bikin wajahku lebih berminyak.,negatif
1466,"Aku belum yakin efeknya, tapi tidak ada keluhan sejauh ini.",netral
1467,"Teksturnya ringan dan cepat menyerap, nyaman digunakan!",positif
1469,"Aku masih mencoba, sejauh ini cukup nyaman.",netral
1470,Produk ini bikin kulitku lebih halus dan sehat!,positif
1471,Sayangnya bikin wajahku iritasi dan kemerahan.,negatif
1472,"Aku belum lihat efeknya, mungkin butuh waktu lebih lama.",netral
1473,Produk ini benar-benar membantu memperbaiki tekstur kulitku!,positif
1474,"Teksturnya terlalu lengket, tidak suka.",negatif
1476,Aku suka banget! Wajahku jadi lebih sehat dan glowing.,positif
1477,Malah bikin wajahku tambah kusam.,negatif
1479,Produk ini bikin kulitku kenyal dan halus!,positif
1480,"Wanginya tidak cocok buatku, terlalu kuat.",negatif
1481,"Aku belum yakin dengan efeknya, masih menunggu hasil lebih lanjut.",netral
1482,Produk ini luar biasa! Kulitku makin cerah dan segar!,positif
1483,Sayangnya malah bikin kulitku semakin kering.,negatif
1485,Produk ini benar-benar melembapkan kulit dengan baik!,positif
1486,Teksturnya terlalu tebal dan susah menyerap.,negatif
1487,Aku masih coba dan belum bisa kasih review yang pasti.,netral
1488,Aku puas banget! Kulitku lebih sehat dan glowing!,positif
1489,Sayangnya malah bikin jerawat makin banyak.,negatif
1490,Aku masih coba dan belum melihat efek besar.,netral
1491,Produk ini bikin wajahku lebih fresh setiap hari!,positif
1492,Wanginya terlalu menyengat buatku.,negatif
1506,Produk ini bikin wajahku lebih segar setiap pagi!,positif
1507,"Teksturnya terlalu berat, tidak nyaman di kulit.",negatif
1521,"Produk ini sangat bagus, aku suka hasilnya!",positif
1522,"Sayangnya tidak cocok untuk kulitku, malah jadi kering.",negatif
1524,Produk ini bikin kulitku lebih halus dan cerah!,positif
1525,Malah bikin wajahku iritasi dan kemerahan.,negatif
1526,"Aku belum melihat efek besar, tapi tetap nyaman digunakan.",netral
1528,Teksturnya terlalu berminyak untuk kulitku.,negatif
1534,"Wanginya terlalu kuat buatku, tidak nyaman.",negatif
1575,Produk ini benar-benar membuat kulit terasa lebih lembut dan segar!,positif
1576,"Sayangnya, malah bikin jerawat makin banyak di wajahku.",negatif
1577,"Aku belum yakin, tapi sejauh ini cukup nyaman di kulit.",netral
1578,Aku sangat suka! Kulitku lebih cerah dan halus.,positif
1579,Malah bikin wajahku makin berminyak dan kusam.,negatif
1580,"Aku masih coba, belum ada hasil yang menonjol.",netral
1581,"Produk ini sangat baik untuk kulitku, hasilnya memuaskan!",positif
1582,Sayangnya bikin wajahku terasa panas dan merah-merah.,negatif
1583,Aku masih mencoba dan belum melihat efek yang nyata.,netral
1584,Produk ini luar biasa! Kulitku semakin lembut dan sehat.,positif
1585,"Sayangnya tidak cocok untuk kulitku, malah jadi kering dan iritasi.",negatif
1586,"Aku masih mencoba, belum ada perubahan yang signifikan.",netral
1587,"Teksturnya ringan dan cepat menyerap, sangat nyaman di kulit!",positif
1589,"Aku masih ragu, tapi sejauh ini cukup baik.",netral
1590,Produk ini benar-benar membantu menghidrasi kulitku!,positif
1592,"Aku masih menunggu hasil lebih lanjut, sejauh ini lumayan.",netral
1593,Aku suka banget! Kulitku jadi lebih glowing dan segar.,positif
1594,Sayangnya malah membuat kulit terasa lengket dan tidak nyaman.,negatif
1595,"Aku belum melihat perubahan besar, mungkin butuh waktu lebih lama.",netral
1596,"Produk ini sangat cocok untuk kulit sensitif, tidak ada iritasi sama sekali!",positif
1597,"Teksturnya terlalu tebal, sulit menyerap di kulitku.",negatif
1598,"Aku masih mencoba, belum bisa memberikan kesimpulan.",netral
1599,"Kulitku semakin halus setelah memakai produk ini, sangat puas!",positif
1600,Malah membuat wajahku terasa panas dan kemerahan.,negatif
1601,"Aku masih ragu dengan hasilnya, mungkin butuh pemakaian lebih lama.",netral
1602,Produk ini membuat kulitku lebih cerah dan sehat!,positif
1603,"Sayangnya tidak memberikan efek yang diharapkan, biasa saja.",negatif
1604,"Aku masih mencoba, belum yakin apakah ini cocok untukku.",netral
1605,"Sangat melembapkan dan nyaman di kulit, aku suka!",positif
1606,Teksturnya terlalu berminyak untuk kulitku yang cenderung oily.,negatif
1607,"Aku masih menunggu efeknya, sejauh ini cukup baik.",netral
1608,"Produk ini benar-benar memperbaiki tekstur kulitku, luar biasa!",positif
1609,"Wanginya terlalu kuat, aku tidak nyaman menggunakannya.",negatif
1610,Aku masih coba dan belum bisa memberikan review pasti.,netral
1611,"Produk ini sesuai dengan klaimnya, membuat kulit lebih segar!",positif
1612,Malah bikin wajahku terasa lengket seharian.,negatif
1613,"Aku masih melihat perkembangan, belum ada efek signifikan.",netral
1614,Aku sangat suka! Kulitku jadi lebih kenyal dan sehat.,positif
1615,"Sayangnya tidak cocok untuk kulitku, malah terasa kering.",negatif
1616,"Aku masih mencoba, mungkin butuh waktu lebih lama untuk hasil yang jelas.",netral
1617,"Teksturnya ringan dan cepat menyerap, nyaman dipakai!",positif
1619,"Aku belum yakin efeknya, tapi tidak ada masalah sejauh ini.",netral
1620,"Produk ini sangat membantu menghidrasi kulitku, hasilnya luar biasa!",positif
1621,"Sayangnya, kulitku malah terasa lebih berminyak setelah pemakaian.",negatif
1622,"Aku masih menunggu hasil lebih lanjut, sejauh ini biasa saja.",netral
1623,Aku suka banget! Wajahku jadi lebih glowing setiap hari!,positif
1624,Malah bikin wajahku terasa lebih kusam dan tidak segar.,negatif
1625,"Aku masih dalam tahap mencoba, belum ada perubahan yang signifikan.",netral
1626,"Produk ini sangat cocok untuk kulit sensitif, tidak menyebabkan iritasi!",positif
1627,"Teksturnya terlalu kental, sulit diaplikasikan di kulit.",negatif
1628,"Aku masih belum melihat efek besar, mungkin butuh pemakaian lebih lama.",netral
1629,Produk ini membuat kulitku lebih halus dan bercahaya!,positif
1630,Sayangnya malah bikin kulitku terasa lebih kering dari biasanya.,negatif
1631,"Aku masih ragu dengan hasilnya, masih dalam tahap percobaan.",netral
1632,"Produk ini benar-benar memberikan efek yang dijanjikan, aku puas!",positif
1633,"Wanginya terlalu tajam, kurang nyaman untukku.",negatif
1634,"Aku masih mencoba, belum yakin dengan hasil akhirnya.",netral
1635,Aku suka banget! Kulitku terasa lebih lembut setiap hari.,positif
1636,Sayangnya malah membuat kulitku makin berminyak.,negatif
1637,"Aku masih menunggu efek yang lebih nyata, sejauh ini lumayan.",netral
1638,Produk ini sangat membantu melembapkan kulitku!,positif
1639,"Sayangnya, tidak cocok untuk kulitku, malah membuatnya lebih kering.",negatif
1640,"Aku masih mencoba, belum bisa memberikan pendapat pasti.",netral
1641,"Teksturnya ringan dan nyaman digunakan, sangat cocok untukku!",positif
1642,"Wanginya terlalu menyengat, membuatku kurang nyaman.",negatif
1643,"Aku belum melihat perubahan signifikan, tapi cukup nyaman digunakan.",netral
1644,Produk ini benar-benar membantu kulitku terlihat lebih sehat dan segar!,positif
1645,Malah bikin kulitku lebih berminyak dan muncul jerawat.,negatif
1646,"Aku masih menunggu hasilnya, sejauh ini lumayan.",netral
1647,Aku suka banget! Kulitku jadi lebih glowing dan kenyal.,positif
1648,Sayangnya malah membuat kulit terasa lengket dan berminyak.,negatif
1650,"Produk ini sangat cocok untuk kulit sensitif, tanpa iritasi sama sekali!",positif
1653,"Kulitku semakin lembut setelah menggunakan produk ini, sangat puas!",positif
1655,"Aku masih ragu dengan hasilnya, mungkin butuh waktu lebih lama.",netral
1692,Produk ini sangat bagus! Kulitku jadi lebih halus.,positif
1693,"Biasa aja, nggak terlalu ngaruh di kulitku.",netral
1694,"Parah sih, bikin wajahku breakout.",negatif
1695,Wanginya enak dan cepat meresap di kulit!,positif
1696,"Isinya sedikit banget, nggak sesuai ekspektasi.",negatif
1697,"Lumayan sih, tapi hasilnya baru kelihatan setelah lama pakai.",netral
1698,Aku suka banget! Kulitku jadi lebih cerah dan lembap.,positif
1699,"Harganya mahal, tapi kualitasnya biasa saja.",negatif
1700,"Teksturnya ringan dan nggak lengket, suka banget!",positif
1701,"Nggak ada efek buruk sih, tapi juga nggak ada perubahan.",netral
1702,"Setelah pakai ini, kulitku jadi lebih sehat dan glowing!",positif
1703,"Produk ini nggak cocok di kulitku, jadi makin kering.",negatif
1704,"Formulanya ringan, tapi aku nggak lihat perubahan berarti.",netral
1705,"Melembapkan banget, aku suka teksturnya yang creamy.",positif
1706,"Aku pakai beberapa minggu, tapi malah muncul jerawat.",negatif
1707,"Produk ini biasa aja, nggak buruk tapi juga nggak wow.",netral
1708,"Hasilnya cepat banget, kulit jadi lebih cerah!",positif
1709,"Sayang banget, ternyata produk ini nggak cocok buatku.",negatif
1710,"Nggak ada efek instan, tapi kulit terasa lebih sehat setelah rutin pakai.",netral
1711,Lembut banget di kulit dan nggak bikin iritasi!,positif
1712,"Produk ini sangat melembapkan, aku suka sekali!",positif
1713,"Sayangnya, tidak cocok untuk kulitku yang berminyak.",negatif
1714,"Aku masih mencoba, sejauh ini tidak ada efek buruk.",netral
1715,"Kulitku terasa lebih halus setelah pemakaian, sangat puas!",positif
1716,"Wanginya terlalu menyengat untukku, kurang nyaman.",negatif
1717,"Aku belum melihat perubahan besar, tapi tetap aku lanjutkan pemakaian.",netral
1718,Produk ini sangat membantu mengatasi kulit keringku!,positif
1719,Malah bikin kulitku terasa gatal dan iritasi.,negatif
1720,"Aku masih ragu dengan hasilnya, mungkin butuh lebih banyak waktu.",netral
1721,"Teksturnya ringan dan mudah menyerap, sangat nyaman dipakai.",positif
1722,Tidak ada perubahan yang berarti setelah pemakaian beberapa minggu.,negatif
1723,"Aku masih dalam tahap percobaan, sejauh ini cukup baik.",netral
1724,Kulitku jadi lebih cerah setelah rutin memakai produk ini!,positif
1725,Sayangnya malah bikin kulitku terasa lebih berminyak.,negatif
1726,"Aku masih menunggu efeknya lebih lanjut, sejauh ini biasa saja.",netral
1727,"Produk ini sesuai dengan klaimnya, membuat kulit lebih lembut!",positif
1728,"Teksturnya terlalu berat, kurang nyaman dipakai di siang hari.",negatif
1729,"Aku masih mencoba, mungkin butuh waktu lebih lama untuk hasilnya.",netral
1730,Aku suka banget! Wajahku jadi lebih glowing setiap hari.,positif
1731,Sayangnya malah membuat wajahku lebih kusam.,negatif
1732,"Aku masih belum yakin dengan efeknya, tapi sejauh ini tidak ada masalah.",netral
1733,"Produk ini sangat cocok untuk kulit sensitif, tidak menimbulkan iritasi!",positif
1735,"Aku masih menunggu hasil yang lebih jelas, sejauh ini lumayan.",netral
1736,Produk ini sangat membantu menjaga kelembapan kulitku.,positif
1737,"Tidak ada efek berarti setelah pemakaian, cukup mengecewakan.",negatif
1738,Aku masih mencoba dan berharap hasilnya sesuai dengan klaimnya.,netral
1739,Produk ini benar-benar memperbaiki tekstur kulitku!,positif
1740,"Teksturnya terlalu lengket untuk kulitku, kurang nyaman.",negatif
1741,Aku masih melihat bagaimana efeknya dalam jangka panjang.,netral
1742,Kulitku semakin sehat setelah memakai produk ini!,positif
1743,"Malah bikin kulitku semakin kering, kurang cocok.",negatif
1744,"Aku masih ragu, mungkin perlu waktu lebih lama untuk hasil yang optimal.",netral
1745,Produk ini memberikan hasil yang luar biasa untuk kulitku!,positif
1746,"Tidak memberikan efek yang diharapkan, hasilnya biasa saja.",negatif
1747,"Aku masih dalam tahap percobaan, belum bisa memberikan review pasti.",netral
1748,Sangat melembapkan dan nyaman digunakan sehari-hari!,positif
1749,"Teksturnya terlalu berminyak, membuat wajahku tampak lebih mengkilap.",negatif
1752,"Wanginya terlalu menyengat, aku tidak menyukainya.",negatif
1753,Aku masih mencoba dan belum bisa memberikan penilaian akhir.,netral
1755,Malah membuat wajahku terlihat lebih kusam.,negatif
1756,Aku masih mencoba dan berharap efeknya terlihat lebih jelas nanti.,netral
1757,"Produk ini sangat cocok untuk kulit sensitif, tanpa efek samping!",positif
1758,"Teksturnya terlalu kental, sulit diaplikasikan dengan rata.",negatif
1759,"Aku belum yakin dengan hasilnya, mungkin butuh pemakaian lebih lama.",netral
1760,Produk ini membuat kulitku lebih halus dan sehat!,positif
1763,"Produk ini benar-benar memberikan efek yang diinginkan, aku puas!",positif
1764,"Wanginya terlalu tajam, membuatku kurang nyaman menggunakannya.",negatif
1765,Aku masih mencoba dan menunggu hasil lebih lanjut.,netral
1766,Aku suka banget! Kulitku terasa lebih lembut dan segar setiap hari.,positif
1769,Produk ini membuat kulitku lebih kenyal dan bercahaya!,positif
1770,Malah bikin wajahku terasa lebih lengket dan tidak nyaman.,negatif
1771,"Aku masih melihat perkembangan lebih lanjut, belum bisa memberi nilai pasti.",netral
1772,Produk ini bikin kulitku lebih glowing dan sehat!,positif
1773,"Nggak terlalu ngefek, tapi nggak buruk juga.",netral
1774,Bikin kulitku merah-merah dan gatal!,negatif
1775,"Aku suka banget sama teksturnya, ringan di kulit.",positif
1776,"Isinya sedikit banget, nggak worth it.",negatif
1777,"Baunya aneh, tapi hasilnya lumayan.",netral
1778,Efek mencerahkannya cepat banget kelihatan!,positif
1779,"Setelah seminggu pakai, kulitku jadi kering banget.",negatif
1780,"Bisa banget buat kulit sensitif, aman dan lembut.",positif
1781,"Harganya lumayan mahal, efeknya nggak terlalu terasa.",netral
1782,Melembapkan dan bikin kulit kenyal!,positif
1783,Aku breakout parah setelah pakai ini.,negatif
1784,"Cukup bagus, tapi nggak se-wow yang aku harapkan.",netral
1785,Sudah pakai sebulan dan hasilnya sangat memuaskan!,positif
1786,"Teksturnya terlalu lengket, nggak nyaman di kulit.",negatif
1787,"Nggak ada efek negatif, tapi juga nggak ada perubahan berarti.",netral
1789,"Aku malah alergi setelah pakai ini, kecewa banget.",negatif
1790,"Baunya soft dan enak banget, nggak nyengat.",positif
1791,Aku nggak lihat efek apa-apa setelah 2 minggu pemakaian.,netral
1792,"Hasilnya bagus banget, kulit jadi glowing alami!",positif
1793,"Bikin kulitku makin berminyak, nggak cocok.",negatif
1794,"Lumayan sih, tapi masih lebih suka produk lain.",netral
1795,"Cepat meresap dan nggak bikin lengket, suka banget!",positif
1796,Jerawatku makin parah setelah pakai produk ini!,negatif
1797,Aku suka packaging-nya yang elegan dan praktis.,positif
1798,Harga terlalu mahal untuk hasil yang biasa saja.,netral
1799,"Setelah rutin pakai, kulit jadi lebih sehat dan kenyal.",positif
1800,"Sayang banget nggak cocok di kulitku, padahal berharap banyak.",negatif
1801,"Wanginya calming banget, bikin rileks pas dipakai!",positif
1802,"Efeknya baru terasa setelah sebulan, lumayan sih.",netral
1803,Kulit jadi lebih halus dan kenyal sejak pakai ini!,positif
1804,"Aku malah jerawatan parah, nggak bakal beli lagi.",negatif
1805,Tekstur dan formulanya nyaman banget di kulit.,positif
1806,"Aku nggak yakin dengan hasilnya, biasa aja.",netral
1807,Produk ini bikin wajahku lebih glowing dan fresh!,positif
1808,"Formulanya terlalu keras buat kulitku, jadi iritasi.",negatif
1809,"Nggak buruk sih, tapi aku lebih suka produk sebelumnya.",netral
1810,Sangat melembapkan dan bikin kulit lebih sehat!,positif
1811,Harganya mahal tapi hasilnya nggak sesuai ekspektasi.,negatif
1812,Aku nggak lihat perubahan apa-apa setelah pemakaian rutin.,netral
1813,Produk ini benar-benar bikin kulit lebih cerah!,positif
1814,"Sayang banget, bikin kulitku makin berminyak.",negatif
1815,"Cocok banget buat kulit kering, melembapkan maksimal!",positif
1816,Aku nggak tahu apakah ini cocok atau nggak buatku.,netral
1817,"Setelah pakai ini, kulitku jadi lebih sehat dan segar.",positif
