No.,comment,label
1875,"Aku masih dalam tahap observasi, sejauh ini baik-baik saja.",negatif
1876,"Sangat nyaman dipakai sehari-hari, aku suka!",positif
1877,"Teksturnya terlalu tebal, kurang nyaman untuk kulit berminyak.",negatif
1878,Aku masih melihat hasilnya dalam beberapa minggu mendatang.,negatif
1879,Kulitku terasa lebih lembut dan kenyal setelah memakai produk ini!,positif
1880,Malah menimbulkan rasa gatal setelah beberapa kali pemakaian.,negatif
1881,"Aku belum bisa memberikan kesimpulan, masih tahap awal pemakaian.",negatif
1882,"Produk ini sangat cocok untuk kulitku, hasilnya memuaskan!",positif
1883,Sayangnya malah bikin kulitku semakin kering.,negatif
1884,"Aku masih menunggu hasilnya, sejauh ini lumayan.",negatif
1885,"Teksturnya ringan dan cepat menyerap, sangat nyaman digunakan.",positif
1886,"Wanginya terlalu kuat, kurang cocok buatku.",negatif
1887,"Aku belum bisa memberikan kesimpulan, masih tahap awal pemakaian.",negatif
1888,Produk ini benar-benar membantu menjaga kelembapan kulit!,positif
1889,Tidak memberikan efek apa pun pada kulitku.,negatif
1890,"Aku masih ragu, mungkin butuh lebih banyak waktu untuk melihat efeknya.",negatif
1891,Kulitku terlihat lebih cerah setelah menggunakan ini!,positif
1892,Malah menimbulkan jerawat di wajahku.,negatif
1893,"Aku masih dalam tahap percobaan, belum yakin dengan hasilnya.",negatif
1894,Produk ini luar biasa! Aku akan beli lagi.,positif
1895,Sayangnya tidak cocok untuk kulitku yang sensitif.,negatif
1896,"Aku belum yakin, sejauh ini belum ada perubahan signifikan.",negatif
1897,Sangat melembapkan dan membuat kulit terasa lebih halus!,positif
1898,Teksturnya terlalu berat untuk kulitku yang berminyak.,negatif
1899,"Aku masih mencoba, sejauh ini tidak ada masalah berarti.",negatif
1900,Produk ini sangat membantu mengatasi kulit keringku.,positif
1901,Tidak ada perubahan yang terlihat setelah pemakaian.,negatif
1902,Aku masih menunggu efeknya lebih lanjut.,negatif
1903,Kulitku terasa lebih kenyal setelah memakai produk ini!,positif
1904,Wanginya kurang enak menurutku.,negatif
1905,"Aku masih menilai, belum bisa memberikan review final.",negatif
1906,Produk ini membuat wajahku tampak lebih glowing!,positif
1907,Sayangnya malah membuat wajahku kusam.,negatif
1908,"Aku masih dalam tahap observasi, sejauh ini tidak ada efek buruk.",negatif
1909,"Sangat nyaman dipakai sehari-hari, hasilnya luar biasa!",positif
1910,Tidak memberikan hasil yang diharapkan.,negatif
1911,"Aku masih mencoba, semoga efeknya terlihat nanti.",negatif
1912,Produk ini benar-benar bekerja sesuai klaimnya!,positif
1913,Malah membuat kulitku lebih berminyak.,negatif
1914,Aku masih belum bisa menentukan apakah ini cocok untukku.,negatif
1915,"Hasilnya luar biasa, kulitku jadi lebih sehat!",positif
1916,Teksturnya kurang nyaman di kulitku.,negatif
1917,Aku masih melihat apakah ini cocok untuk penggunaan jangka panjang.,negatif
1918,Aku suka banget! Kulitku jadi lebih lembut dan segar.,positif
1919,"Tidak cocok di kulitku, malah membuat iritasi.",negatif
1920,Aku masih mencoba dan berharap hasilnya lebih terlihat nanti.,negatif
1921,Produk ini membantu memperbaiki tekstur kulitku.,positif
1922,Sayangnya terlalu lengket saat diaplikasikan.,negatif
1923,Aku masih menunggu hasil lebih lanjut sebelum mengambil keputusan.,negatif
1924,Kulitku terlihat lebih sehat dan bercahaya setelah pemakaian rutin!,positif
1925,"Wanginya terlalu menyengat, aku kurang suka.",negatif
1926,Aku masih mencoba dan berharap efek positif segera terlihat.,negatif
1927,Produk ini sangat bagus untuk menjaga kelembapan kulit!,positif
1928,Tidak ada perubahan signifikan setelah beberapa minggu pemakaian.,negatif
1929,Aku masih belum yakin apakah produk ini cocok untukku.,negatif
1930,Aku suka teksturnya yang ringan dan mudah menyerap.,positif
1931,Sayangnya malah membuat wajahku lebih berminyak.,negatif
1932,"Aku masih menunggu efek lebih nyata, sejauh ini cukup baik.",negatif
1933,"Produk ini bekerja dengan baik, hasilnya memuaskan!",positif
1934,Tidak memberikan efek yang aku harapkan.,negatif
1935,Aku masih mencoba dan berharap hasilnya baik.,negatif
1936,Kulitku terasa lebih halus dan sehat setelah pemakaian!,positif
1937,Sayangnya malah menimbulkan jerawat di wajahku.,negatif
1938,Aku masih belum bisa memberikan penilaian yang pasti.,negatif
1939,"Produk ini benar-benar sesuai dengan klaimnya, aku puas!",positif
1940,Tidak memberikan efek yang berarti pada kulitku.,negatif
1941,"Aku masih dalam tahap percobaan, belum bisa memberikan kesimpulan.",negatif
1942,"Nggak cocok di kulitku, malah bikin iritasi.",negatif
1943,"Efeknya lumayan, tapi butuh waktu lama untuk melihat hasilnya.",negatif
1944,Wanginya enak dan nggak terlalu menyengat.,positif
1945,"Aku nggak suka teksturnya, terlalu lengket di kulit.",negatif
1946,Hasilnya bikin kulitku lebih lembap seharian!,positif
1947,"Produk ini nggak jelek, tapi juga nggak terlalu bagus.",negatif
1948,"Setelah pakai ini, kulitku jadi lebih bersih dan sehat.",positif
1949,"Nggak ada efek yang signifikan, biasa aja.",negatif
1950,Harganya mahal dan nggak worth it menurutku.,negatif
1951,"Aku suka banget sama packaging-nya, cantik dan praktis.",positif
1952,"Setelah dua minggu pakai, aku belum melihat perubahan.",negatif
1953,Produk ini bikin kulitku glowing alami!,positif
1954,"Aku alergi setelah pakai ini, nggak cocok banget.",negatif
1955,Formulanya nyaman di kulit dan cepat meresap.,positif
1956,"Aku nggak yakin dengan klaimnya, hasilnya biasa aja.",negatif
1957,Kulitku jadi lebih lembut dan nggak kering lagi.,positif
1958,"Wanginya terlalu menyengat buatku, kurang nyaman.",negatif
1959,"Aku suka efek lembapnya, tapi hasilnya nggak instan.",negatif
1960,"Hasilnya kelihatan dalam seminggu, kulitku lebih sehat!",positif
1961,"Teksturnya agak berat, kurang nyaman di kulitku.",negatif
1962,"Produk ini cukup bagus, tapi aku masih mencari yang lebih baik.",negatif
1963,Beneran bikin kulit lebih halus dan kenyal!,positif
1964,"Sayang banget nggak cocok di kulitku, jadi gatal.",negatif
1965,Produk ini bikin kulitku lebih glowing dan fresh!,positif
1966,Aku nggak melihat efek signifikan setelah sebulan pakai.,negatif
1967,"Formulanya ringan, gampang menyerap, dan nyaman di kulit.",positif
1968,Harganya terlalu mahal untuk ukuran sekecil ini.,negatif
1969,"Aku suka teksturnya, tapi efeknya nggak langsung terlihat.",negatif
1970,Kulitku jadi lebih sehat dan nggak kusam lagi!,positif
1971,"Wanginya calming banget, aku suka.",positif
1972,Produk ini malah bikin kulitku makin berminyak.,negatif
1973,Aku nggak yakin apakah ini bekerja dengan baik atau nggak.,negatif
1974,"Setelah rutin pakai, kulit jadi lebih kenyal dan segar.",positif
1975,Jerawatku makin banyak setelah pakai ini.,negatif
1976,"Teksturnya nyaman, nggak bikin kulit terasa berat.",positif
1977,"Aku nggak suka kemasannya, kurang praktis.",negatif
1978,"Produk ini cukup oke, tapi aku lebih suka yang lain.",negatif
1979,Beneran bikin kulit lebih cerah dalam dua minggu!,positif
1980,"Hasilnya kurang sesuai ekspektasi, jadi kecewa.",negatif
1981,"Aku suka efek lembapnya, tapi nggak instan.",negatif
1982,Produk ini ringan di kulit dan cepat menyerap.,positif
1983,"Wanginya terlalu kuat buatku, kurang nyaman.",negatif
1984,"Setelah pakai ini, kulitku jadi lebih halus dan kenyal.",positif
1985,Aku nggak melihat perubahan yang berarti setelah pemakaian.,negatif
1986,Hasilnya bikin kulit lebih glowing!,positif
1987,Aku malah breakout setelah pakai ini.,negatif
1988,"Lumayan sih, tapi aku masih mencari yang lebih cocok.",negatif
1989,"Aku suka banget, kulitku jadi lebih sehat!",positif
1990,Harganya mahal tapi isinya sedikit.,negatif
1991,"Efeknya nggak instan, tapi terasa setelah pemakaian rutin.",negatif
1992,"Setelah pakai ini, kulitku lebih lembut dan sehat!",positif
1993,Aku nggak suka teksturnya yang terlalu lengket.,negatif
1994,"Hasilnya biasa aja, nggak terlalu kelihatan perbedaannya.",negatif
1995,Produk ini bikin kulitku lebih cerah alami.,positif
1996,"Sayang banget nggak cocok buat kulitku, bikin gatal.",negatif
1997,"Teksturnya ringan, gampang diaplikasikan, suka banget!",positif
1998,Aku nggak yakin ini cocok untuk semua jenis kulit.,negatif
1999,Produk ini beneran melembapkan dan bikin kulit lebih sehat!,positif
2000,Aku jerawatan parah setelah pakai ini.,negatif
2001,"Nggak ada efek instan, tapi aku suka hasil jangka panjangnya.",negatif
2002,"Wanginya enak dan menenangkan, suka banget!",positif
2003,"Formulanya terlalu kuat buat kulit sensitif, bikin iritasi.",negatif
2004,"Cukup bagus, tapi nggak sesuai dengan ekspektasi awal.",negatif
2005,"Aku suka banget sama hasilnya, kulit jadi glowing!",positif
2006,"Produknya bikin kulitku merah-merah, nggak cocok.",negatif
2007,Aku nggak yakin ini bekerja di semua jenis kulit.,negatif
2008,"Setelah pakai ini, kulitku lebih cerah dan sehat!",positif
2009,"Sayang banget nggak cocok buatku, bikin jerawat.",negatif
2010,Aku suka teksturnya yang lembut dan mudah meresap.,positif
2011,"Efeknya lumayan, tapi butuh waktu lebih lama untuk hasil optimal.",negatif
2012,Produk ini bikin kulitku lebih lembap seharian.,positif
2013,"Aku nggak suka baunya, terlalu menyengat.",negatif
2014,Aku masih menunggu hasilnya setelah beberapa minggu.,negatif
2015,Kulitku jadi lebih sehat dan glowing setelah pakai ini!,positif
2016,Produk ini sangat cocok untuk kulit sensitifku!,positif
2017,Aku kurang suka dengan teksturnya yang terlalu kental.,negatif
2018,Aku masih mencoba dan melihat bagaimana efeknya nanti.,negatif
2019,Hasilnya luar biasa! Kulitku tampak lebih segar dan sehat.,positif
2020,Sayangnya tidak memberikan efek yang diharapkan.,negatif
2021,Aku masih menunggu hasil yang lebih jelas.,negatif
2022,Produk ini benar-benar melembapkan kulitku dengan baik!,positif
2023,Wanginya terlalu kuat dan tidak nyaman di hidung.,negatif
2024,Aku masih belum bisa menentukan apakah produk ini cocok untukku.,negatif
2025,Sangat efektif untuk mengatasi kulit kering!,positif
2026,Malah membuat kulitku semakin berminyak.,negatif
2027,Aku masih melihat apakah ada perubahan setelah beberapa minggu.,negatif
2028,Produk ini sangat nyaman digunakan setiap hari!,positif
2029,Tidak memberikan efek yang aku harapkan.,negatif
2030,Aku masih menunggu hasil yang lebih terlihat.,negatif
2031,Kulitku terasa lebih lembut dan kenyal setelah pemakaian!,positif
2032,"Sayangnya tidak cocok di kulitku, malah muncul jerawat.",negatif
2033,"Aku masih dalam tahap percobaan, belum bisa memberikan kesimpulan.",negatif
2034,"Hasilnya sangat memuaskan, aku suka sekali!",positif
2035,"Tidak sesuai ekspektasi, kurang memberikan perubahan.",negatif
2036,Aku masih mencoba dan belum bisa menilai secara pasti.,negatif
2037,Produk ini bekerja dengan sangat baik di kulitku!,positif
2038,"Teksturnya tidak nyaman, terlalu lengket.",negatif
2039,Aku masih melihat bagaimana efeknya dalam jangka panjang.,negatif
2040,"Aku sangat puas dengan hasilnya, kulitku lebih bercahaya!",positif
2041,Sayangnya malah membuat kulitku kering.,negatif
2042,Aku masih mencoba dan belum bisa memberikan kesimpulan final.,negatif
2043,Sangat melembapkan dan nyaman digunakan sehari-hari!,positif
2044,Tidak memberikan perubahan signifikan setelah beberapa minggu.,negatif
2045,"Aku masih dalam tahap observasi, sejauh ini tidak ada efek buruk.",negatif
2046,Kulitku terasa lebih segar dan sehat!,positif
2047,Wanginya terlalu menyengat menurutku.,negatif
2048,Aku masih menunggu efek lebih nyata dari produk ini.,negatif
2049,Produk ini sangat membantu dalam menjaga kelembapan kulit!,positif
2050,Tidak memberikan efek seperti yang dijanjikan.,negatif
2051,Aku masih melihat apakah ini cocok untuk penggunaan jangka panjang.,negatif
2052,Aku suka banget! Kulitku jadi lebih lembut dan segar.,positif
2053,"Tidak cocok di kulitku, malah membuat iritasi.",negatif
2054,Aku masih mencoba dan berharap hasilnya lebih terlihat nanti.,negatif
2055,Produk ini membantu memperbaiki tekstur kulitku.,positif
2056,Sayangnya terlalu lengket saat diaplikasikan.,negatif
2057,Aku masih menunggu hasil lebih lanjut sebelum mengambil keputusan.,negatif
2058,Kulitku terlihat lebih sehat dan bercahaya setelah pemakaian rutin!,positif
2059,"Wanginya terlalu menyengat, aku kurang suka.",negatif
2060,Aku masih mencoba dan berharap efek positif segera terlihat.,negatif
2061,Produk ini sangat bagus untuk menjaga kelembapan kulit!,positif
2062,Tidak ada perubahan signifikan setelah beberapa minggu pemakaian.,negatif
2063,Aku masih belum yakin apakah produk ini cocok untukku.,negatif
2064,Aku suka teksturnya yang ringan dan mudah menyerap.,positif
2065,Sayangnya malah membuat wajahku lebih berminyak.,negatif
2066,"Aku masih menunggu efek lebih nyata, sejauh ini cukup baik.",negatif
2067,"Produk ini bekerja dengan baik, hasilnya memuaskan!",positif
2068,Tidak memberikan efek yang aku harapkan.,negatif
2069,Aku masih mencoba dan berharap hasilnya baik.,negatif
2070,Kulitku terasa lebih halus dan sehat setelah pemakaian!,positif
2071,Sayangnya malah menimbulkan jerawat di wajahku.,negatif
2072,Aku masih belum bisa memberikan penilaian yang pasti.,negatif
2073,"Produk ini benar-benar sesuai dengan klaimnya, aku puas!",positif
2074,Tidak memberikan efek yang berarti pada kulitku.,negatif
2075,"Aku masih dalam tahap percobaan, belum bisa memberikan kesimpulan.",negatif
2076,"Sangat membantu menghidrasi kulitku, aku suka sekali!",positif
2077,"Teksturnya terlalu berat, kurang nyaman dipakai.",negatif
2078,Aku masih menunggu hasil lebih jelas setelah beberapa minggu.,negatif
2079,"Hasilnya memuaskan, kulitku jadi lebih cerah dan segar!",positif
2080,Tidak memberikan efek yang sesuai dengan klaimnya.,negatif
2081,Aku masih mencoba dan belum bisa memberikan kesimpulan final.,negatif
2082,"Produk ini luar biasa, aku akan beli lagi!",positif
2083,"Wanginya kurang cocok buatku, terlalu menyengat.",negatif
2084,"Aku masih mencoba, sejauh ini lumayan.",negatif
2085,Kulitku terasa lebih sehat setelah pemakaian produk ini!,positif
2086,Malah membuat kulitku jadi lebih sensitif.,negatif
2087,Aku masih melihat bagaimana efeknya dalam beberapa minggu ke depan.,negatif
2088,Produk ini sangat efektif untuk memperbaiki tekstur kulit!,positif
2089,"Sayangnya tidak sesuai ekspektasi, tidak ada perubahan berarti.",negatif
2090,"Aku masih menunggu efek lebih lanjut, sejauh ini baik-baik saja.",negatif
2091,Produk ini sangat cocok untuk kulit sensitifku!,positif
2092,Aku kurang suka dengan teksturnya yang terlalu kental.,negatif
2093,Aku masih mencoba dan melihat bagaimana efeknya nanti.,negatif
2094,Hasilnya luar biasa! Kulitku tampak lebih segar dan sehat.,positif
2095,Sayangnya tidak memberikan efek yang diharapkan.,negatif
2096,Aku masih menunggu hasil yang lebih jelas.,negatif
2097,Produk ini benar-benar melembapkan kulitku dengan baik!,positif
2098,Wanginya terlalu kuat dan tidak nyaman di hidung.,negatif
2099,Aku masih belum bisa menentukan apakah produk ini cocok untukku.,negatif
2100,Sangat efektif untuk mengatasi kulit kering!,positif
2101,Malah membuat kulitku semakin berminyak.,negatif
2102,Aku masih melihat apakah ada perubahan setelah beberapa minggu.,negatif
2103,Produk ini sangat nyaman digunakan setiap hari!,positif
2104,Tidak memberikan efek yang aku harapkan.,negatif
2105,Aku masih menunggu hasil yang lebih terlihat.,negatif
2106,Kulitku terasa lebih lembut dan kenyal setelah pemakaian!,positif
2107,"Sayangnya tidak cocok di kulitku, malah muncul jerawat.",negatif
2108,"Aku masih dalam tahap percobaan, belum bisa memberikan kesimpulan.",negatif
2109,"Hasilnya sangat memuaskan, aku suka sekali!",positif
2110,"Tidak sesuai ekspektasi, kurang memberikan perubahan.",negatif
2111,Aku masih mencoba dan belum bisa menilai secara pasti.,negatif
2112,Produk ini bekerja dengan sangat baik di kulitku!,positif
2113,"Teksturnya tidak nyaman, terlalu lengket.",negatif
2114,Aku masih melihat bagaimana efeknya dalam jangka panjang.,negatif
2115,"Aku sangat puas dengan hasilnya, kulitku lebih bercahaya!",positif
2116,Sayangnya malah membuat kulitku kering.,negatif
2117,Aku masih mencoba dan belum bisa memberikan kesimpulan final.,negatif
2118,Sangat melembapkan dan nyaman digunakan sehari-hari!,positif
2119,Tidak memberikan perubahan signifikan setelah beberapa minggu.,negatif
2120,"Aku masih dalam tahap observasi, sejauh ini tidak ada efek buruk.",negatif
2121,Kulitku terasa lebih segar dan sehat!,positif
2122,Wanginya terlalu menyengat menurutku.,negatif
2123,Aku masih menunggu efek lebih nyata dari produk ini.,negatif
2124,Produk ini sangat membantu dalam menjaga kelembapan kulit!,positif
2125,Tidak memberikan efek seperti yang dijanjikan.,negatif
2126,Aku masih melihat apakah ini cocok untuk penggunaan jangka panjang.,negatif
2127,Aku suka banget! Kulitku jadi lebih lembut dan segar.,positif
2128,"Tidak cocok di kulitku, malah membuat iritasi.",negatif
2129,Aku masih mencoba dan berharap hasilnya lebih terlihat nanti.,negatif
2130,Produk ini membantu memperbaiki tekstur kulitku.,positif
2131,Sayangnya terlalu lengket saat diaplikasikan.,negatif
2132,Aku masih menunggu hasil lebih lanjut sebelum mengambil keputusan.,negatif
2133,Kulitku terlihat lebih sehat dan bercahaya setelah pemakaian rutin!,positif
2134,"Wanginya terlalu menyengat, aku kurang suka.",negatif
2135,Aku masih mencoba dan berharap efek positif segera terlihat.,negatif
2136,Produk ini sangat bagus untuk menjaga kelembapan kulit!,positif
2137,Tidak ada perubahan signifikan setelah beberapa minggu pemakaian.,negatif
2138,Aku masih belum yakin apakah produk ini cocok untukku.,negatif
2139,Aku suka teksturnya yang ringan dan mudah menyerap.,positif
2140,Sayangnya malah membuat wajahku lebih berminyak.,negatif
2141,Produk ini benar-benar bikin kulitku lebih sehat!,positif
2142,"Aku nggak suka teksturnya, terlalu lengket di wajah.",negatif
2143,Aku belum melihat efeknya setelah pemakaian satu minggu.,negatif
2144,"Setelah pakai ini, wajahku jadi lebih glowing!",positif
2145,"Bikin kulitku breakout, nggak cocok sama sekali.",negatif
2146,"Produk ini lumayan, tapi hasilnya nggak instan.",negatif
2147,Kulitku jadi lebih cerah dan lembap seharian!,positif
2148,"Aku alergi setelah pakai produk ini, kecewa banget.",negatif
2149,Aku suka banget teksturnya yang ringan dan gampang meresap.,positif
2150,"Hasilnya biasa aja, nggak terlalu terlihat perubahan signifikan.",negatif
2151,"Wanginya enak banget, bikin rileks!",positif
2152,Aku malah jerawatan setelah pakai ini.,negatif
2153,"Formulanya ringan dan nyaman di kulit, aku suka.",positif
2154,"Nggak ada efek negatif sih, tapi juga nggak ada perubahan.",negatif
2155,"Produk ini melembapkan banget, cocok buat kulit kering!",positif
2156,Isinya sedikit banget untuk harga semahal ini.,negatif
2157,"Hasilnya lumayan, tapi aku masih mencari yang lebih cocok.",negatif
2158,Kulitku jadi lebih sehat dan kenyal sejak pakai ini.,positif
2159,"Produknya bikin kulitku makin berminyak, nggak cocok.",negatif
2160,"Aku nggak yakin dengan efeknya, mungkin butuh waktu lebih lama.",negatif
2161,Hasilnya benar-benar bikin kulit lebih glowing!,positif
2162,"Sayang banget nggak cocok buat kulitku, jadi gatal.",negatif
2163,"Formulanya nyaman banget, ringan di kulit.",positif
2164,Aku nggak melihat hasil yang signifikan setelah pemakaian rutin.,negatif
2165,Kulitku jadi lebih cerah alami setelah pakai ini!,positif
2166,"Aku malah breakout parah, nggak bakal beli lagi.",negatif
2167,"Cukup bagus, tapi aku masih mencari yang lebih baik.",negatif
2168,"Aku suka banget efeknya di kulit, bikin lebih sehat!",positif
2169,Harganya terlalu mahal untuk efek yang biasa saja.,negatif
2170,"Nggak buruk sih, tapi aku masih ragu dengan hasilnya.",negatif
2171,"Wanginya soft dan enak banget, nggak nyengat.",positif
2172,"Teksturnya terlalu kental, kurang nyaman di kulit.",negatif
2173,"Produk ini oke, tapi aku masih lebih suka yang sebelumnya.",negatif
2174,Aku suka banget karena nggak bikin kulitku berminyak.,positif
2175,"Aku malah iritasi setelah pakai ini, nggak cocok.",negatif
2176,"Hasilnya nggak instan, tapi terasa setelah rutin pakai.",negatif
2177,Produk ini bikin kulitku lebih cerah dalam seminggu!,positif
2178,"Aku kecewa, nggak ada efek apa-apa di kulitku.",negatif
2179,"Melembapkan banget, aku suka teksturnya yang creamy.",positif
2180,"Produk ini biasa aja, nggak buruk tapi juga nggak wow.",negatif
2181,"Aku suka efek calming-nya di kulit, jadi lebih rileks.",positif
2182,Jerawatku makin banyak setelah pakai ini.,negatif
2183,"Teksturnya nyaman banget, cepat meresap di kulit.",positif
2184,Aku nggak yakin ini cocok buat kulit sensitif.,negatif
2185,"Setelah pakai ini, wajahku jadi lebih sehat dan segar!",positif
2186,"Produknya nggak sesuai ekspektasi, malah bikin kulit kusam.",negatif
2187,"Cukup bagus, tapi aku masih mencari yang lebih efektif.",negatif
2188,"Aku suka banget, kulitku jadi lebih glowing!",positif
2189,"Wanginya terlalu kuat buatku, kurang nyaman.",negatif
2190,Aku masih menunggu hasilnya setelah beberapa minggu.,negatif
2191,"Setelah pakai ini, kulitku jadi lebih halus dan kenyal.",positif
2192,Produk ini bikin kulitku kemerahan dan gatal.,negatif
2193,Aku nggak yakin ini benar-benar bekerja sesuai klaimnya.,negatif
2194,Aku suka teksturnya yang lembut dan mudah meresap.,positif
2195,"Efeknya biasa aja, nggak terlalu kelihatan perbedaannya.",negatif
2196,Produk ini bikin kulitku lebih cerah alami!,positif
2197,"Hasilnya nggak sesuai ekspektasi, jadi kecewa.",negatif
2198,Aku masih ragu apakah ini benar-benar efektif atau tidak.,negatif
2199,Produk ini bikin kulitku lebih sehat dan glowing!,positif
2200,"Aku alergi setelah pakai ini, nggak cocok banget.",negatif
2201,"Nggak ada efek negatif, tapi aku juga nggak melihat perubahan.",negatif
2202,"Aku suka banget, kulitku jadi lebih halus dan kenyal!",positif
2203,"Aku malah breakout setelah pakai ini, kecewa.",negatif
2204,"Produknya lumayan, tapi aku masih mencari yang lebih bagus.",negatif
2205,Kulitku jadi lebih cerah dan sehat sejak pakai ini!,positif
2206,"Aku nggak suka formulanya, terlalu berat di kulit.",negatif
2207,Aku belum melihat perubahan setelah dua minggu pemakaian.,negatif
2208,"Wanginya calming banget, bikin nyaman!",positif
2209,"Aku nggak suka efeknya, malah bikin kulit kering.",negatif
2210,"Hasilnya lumayan, tapi nggak terlalu signifikan.",negatif
2211,Aku suka karena nggak bikin kulitku berminyak.,positif
2212,"Produknya bikin wajahku breakout, nggak cocok.",negatif
2213,"Nggak buruk sih, tapi aku berharap lebih.",negatif
2214,"Setelah pakai ini, wajahku jadi lebih glowing!",positif
2215,Aku kecewa karena nggak ada efek yang terlihat.,negatif
2216,"Produk ini lumayan, tapi aku nggak yakin dengan hasilnya.",negatif
2217,"Aku suka banget, bikin kulit lebih cerah dan sehat!",positif
2218,Harganya mahal tapi nggak sebanding dengan kualitasnya.,negatif
2219,Aku masih menunggu hasilnya setelah pemakaian rutin.,negatif
2220,"Formulanya ringan dan nyaman di kulit, aku suka.",positif
2221,"Setelah pakai ini, kulitku jadi lebih segar dan cerah!",positif
2222,Produk ini malah bikin wajahku jadi lebih kering.,negatif
2223,Aku belum melihat efek yang signifikan setelah sebulan pemakaian.,negatif
2224,"Wanginya lembut dan nyaman, aku suka banget!",positif
2225,"Sayang banget nggak cocok buat kulitku, bikin jerawat.",negatif
2226,"Efeknya cukup bagus, tapi nggak langsung terlihat.",negatif
2227,Kulitku jadi lebih halus dan lembut setelah rutin pakai ini!,positif
2228,"Aku nggak suka kemasannya, terlalu besar dan kurang praktis.",negatif
2229,"Hasilnya biasa aja, nggak terlalu buruk tapi juga nggak luar biasa.",negatif
2230,Produk ini benar-benar bikin wajahku glowing!,positif
2231,"Formulanya terlalu berat buat kulitku, nggak nyaman dipakai.",negatif
2232,Aku masih menunggu hasilnya setelah beberapa minggu pemakaian.,negatif
2233,"Setelah pakai ini, kulitku jadi lebih cerah alami!",positif
2234,"Produknya bikin kulitku merah-merah, nggak cocok sama sekali.",negatif
2235,"Teksturnya nyaman, nggak lengket, dan cepat meresap!",positif
2236,Aku nggak yakin ini cocok untuk semua jenis kulit.,negatif
2237,"Wanginya enak banget, bikin rileks saat pemakaian.",positif
2238,Aku kecewa karena nggak ada efek yang terlihat.,negatif
2239,"Produknya lumayan, tapi nggak sesuai ekspektasi awal.",negatif
2240,"Aku suka banget, kulitku jadi lebih sehat dan glowing!",positif
2241,Produknya bikin wajahku berminyak dan lengket.,negatif
2242,"Efeknya nggak instan, tapi terasa setelah pemakaian rutin.",negatif
2243,"Teksturnya ringan dan gampang diaplikasikan, suka banget!",positif
2244,"Aku malah breakout setelah pakai ini, nggak cocok.",negatif
2245,Aku masih ragu apakah ini benar-benar efektif atau tidak.,negatif
2246,"Setelah pakai ini, kulitku lebih sehat dan kenyal!",positif
2247,"Aku nggak suka baunya, terlalu menyengat.",negatif
2248,"Produknya oke, tapi aku lebih suka produk sebelumnya.",negatif
2249,"Kulitku jadi lebih cerah dan sehat, aku puas banget!",positif
2250,"Aku malah jerawatan setelah pakai ini, kecewa.",negatif
2251,"Nggak buruk sih, tapi aku berharap lebih dari ini.",negatif
2252,"Wanginya calming banget, aku suka!",positif
2253,"Formulanya terlalu kuat buat kulit sensitif, bikin iritasi.",negatif
2254,Aku belum melihat perubahan setelah dua minggu pemakaian.,negatif
2255,Hasilnya benar-benar bikin kulit lebih lembut dan cerah!,positif
2256,"Aku alergi setelah pakai ini, nggak cocok sama sekali.",negatif
2257,"Cukup bagus, tapi aku masih mencari yang lebih baik.",negatif
2258,"Aku suka banget, kulitku jadi glowing alami!",positif
2259,"Aku nggak suka formulanya, terlalu berat di kulit.",negatif
2260,"Produknya lumayan, tapi nggak sesuai dengan ekspektasiku.",negatif
2261,"Wanginya enak dan menenangkan, bikin nyaman!",positif
2262,"Produknya bikin kulitku semakin kusam, nggak cocok.",negatif
2263,Aku masih menunggu hasilnya setelah pemakaian lebih lama.,negatif
2264,"Setelah pakai ini, wajahku jadi lebih segar dan glowing!",positif
2265,Aku kecewa karena nggak ada efek yang terlihat di kulitku.,negatif
2266,"Formulanya ringan dan nyaman di kulit, aku suka!",positif
2267,"Aku malah breakout setelah pakai ini, nggak akan beli lagi.",negatif
2268,Aku belum bisa menilai karena masih dalam tahap awal pemakaian.,negatif
2269,"Teksturnya nyaman dan cepat meresap, suka banget!",positif
2270,"Aku nggak suka efeknya, malah bikin kulitku lebih kering.",negatif
2271,"Hasilnya biasa aja, nggak terlalu kelihatan perbedaannya.",negatif
2272,Produk ini benar-benar bikin kulitku lebih glowing dan sehat!,positif
2273,"Produknya bikin wajahku merah-merah, nggak cocok sama sekali.",negatif
2274,Aku masih ragu apakah ini benar-benar efektif atau tidak.,negatif
2275,Kulitku jadi lebih sehat dan cerah setelah pakai ini!,positif
2276,"Aku malah breakout setelah pakai ini, nggak cocok banget.",negatif
2277,"Produknya lumayan, tapi aku masih mencari yang lebih bagus.",negatif
2278,"Wanginya soft dan enak banget, nggak nyengat.",positif
2279,"Aku nggak suka teksturnya, terlalu lengket di kulit.",negatif
2280,Aku masih menunggu hasilnya setelah pemakaian lebih lama.,negatif
2281,Produk ini bikin kulitku lebih halus dan sehat!,positif
2282,"Aku alergi setelah pakai ini, nggak cocok sama sekali.",negatif
2283,Aku belum melihat perubahan setelah dua minggu pemakaian.,negatif
2284,"Aku suka banget, kulitku jadi lebih lembut dan glowing!",positif
2285,"Produknya bikin kulitku makin berminyak, nggak cocok.",negatif
2286,"Hasilnya cukup bagus, tapi nggak langsung terlihat.",negatif
2287,"Setelah pakai ini, kulitku jadi lebih segar dan cerah alami!",positif
2288,"Aku nggak suka formulanya, terlalu berat di kulit.",negatif
2289,"Produknya lumayan, tapi nggak sesuai ekspektasi awal.",negatif
