review_id,review_text,price,packaging,product,aroma
47725,"seperti kebanyakan orang yg beli toner dari etude house ini adalah masalah pori2 besar,aku juga punya masalah pori2 besar disekitar hidung..hiks.. akhirnya coba beli toner ini ..ternyata efeknya agak mengecewakan di aku,pori2ku ttp ga keliatan mengecil dan klaimnya yg bisa membersihkan sampe ke pori2 gak ngefek di aku.aku aply toner ini terutama kalo setelah angkat komedo,seperti efek toner kebanyakan kulit akan terasa lembut dan tidak kering.sayang ekpektasi aku lebih ke masalah pori2 sih spt namanya wonder pore freshner,nyarinya kudu ke counter khusus alias ga dijual bebas.",0,0,-1,0
47734,"aku baru nyoba pake ini yang sample aja. entah karena aku yang kurang pinter makenya atau gimana, masih belum nemu aja cari terbaik pake ini dan ngerasain efeknya. buat aku baunya 'asem' khas acidic banget, terus setelah di wipe ke 1 muka jadi oily yah memang? dan kayanya agak pr kalo aku harus tunggu sampe semua meresap (krn lama banget) untuk lanjut ke regime selanjutnya. beberapa hari pake ini, terus di pipi kiri kanan deket rahang kulitnya ngelupas halus, mungkin over exfo jadi aku stop pemakaiannya.",0,0,-1,-1
47735,"ini toner khusus yang mukanya super oily dan jerawatan parah, kalo kulit mukanya normal or ga banyak gangguan better jangan pake ini semuka karena soon after you wipe all over your face with this toner, muka langsung ketarik kering karena kadar alkoholnya tinggi. untuk wajah dengan jerawat-jerawat yang parah dan ingin cepet kering mungkin bisa pake ini.",0,0,-1,0
47738,"toner pertama waktu masih awal belajar skincare, sejak pake ini akhirnya ngerti pentingnya toner dan jadi kebiasaan. untuk efek whiteningnya sih ga berasa sama sekali ya, cuma emang ga ngeringin sih karena no alcohol.",0,0,1,0
47838,"pakai ini karena tiba-tiba muncul jerawat kecil-kecil dan direkomendassin sama spg tbs-nya. lumayan perjuangan untuk nge-shake supaya cream yang ada di dasar botol itu nyampur sama tonernya. dan setelah dipake panasss di muka. apakah tanda dia sedang bekerja? i dont know, yang jelas jerawat gede2 lumayan berkurang, sementara yg kecil-kecil ngga ngefek",0,0,1,0
48246,"karena gue kurang suka sama toner ini kalau dipakai, akhirnya gue alihkan toner ini buat jadi campuran masker bubuk. wanginya menurut gue aneh dan terlalu strong. untungnya sih ada masalah yang  berarti di wajah gue pakai toner ini",0,0,0,-1
48437,"efek setelah pakai toner ini muka jadi segar. tapi sayang wanginya aneh. saya juga ga kuat sama sensasi cekit-cekitnya. walaupun sebenarnya ditujukan untuk kulit kering, saya masih merasa kering setelah pakai ini, mungkin karena masih mengandung alkohol.",0,0,-1,-1
48679,"teksturnya cair, gampang dipakai dan cukup awet untuk ukuran liquid cleanser. alkoholnya tidak terlalu kencang dan baunya juga wangi yang pas. namun tidak bisa membersihkan make up yang tebal, perlu pembersih yang lebih &quot;berat&quot; lagi. jadi kesimpulanku cocok untuk membersihkan wajah dari kotoran biasa tanpa menggunakan make up.",0,0,1,1
48963,"aku biasa pakai produk ini buat campuran masker kalau lagi maskeran di rumah. wangi mawarnya emang lumayan strong dan ga enak menurutku, kerasa bahan kimia gitu. tapi asal ga dipakai sering-sering it's ok lah.",0,0,-1,-1
49098,"waa kangen sama toner ini, ini aku pake waktu awal banget kenal ski care dan belom peduli muka, aku pake waktu umur 14 taun kalo ga salah. tone ini menurutku yang paling aman dan ga ada resiko ga cocok. ini seger banget dan bisa buat angkat kotoran setelah cleansing milk ataupun cuci muka. ga bikin kulit kering dan ga bikin berminyak.",0,0,1,0
49116,"awalnya beli ini karena disaranin temen katanya enak, baru pertama pake toner spray dan ini seger trus oil controlnya bagus. kulit jadi lembab tapi ga begitu berminyak. ini juga bisa dijadikan face mist buat antioxidant treatment gitu dan harganya murah :)",1,0,1,0
49134,"saya menggunakan ini sebagai toner setelah first cleanser, sebelum mencuci muka dengan cleansing foam. kenapa? karena secara tekstur lebih untuk menyegarkan dan nggak bisa mengangkat makeup seperti micellar water. nanggung juga kalau dipakai setelah cleansing sebagai hydrating toner karena ada kandungan permbersihnya yah depends on preference masing-masing sih. nggak ngeringin di wajah, baunya enak dan segar. repurchase?  i don't think so",0,0,-1,1
49444,"bener bener bikin wajah seger nii paling sering buat campuran masker, kalo nggak ya buat sekedar nyegerin kulit wajah aja biar rilex harganya murah bangeettttt, gampang didapat, tapi liat di ingre nya kok kayaknya bukan air mawar asli ya ini",1,0,1,0
49448,"kalo main ditempat sodara selalu ada pembersih sariayu ini lalu iseng nyoba deh, enak ternyata, gak panas dikulit, gak lengket juyga, aromanya menenangkan, lumayan bersih juga.....  overall lumayan suka gampang didapet, murah lagi",1,0,1,1
49490,beli ini karena nyari toner\\\\/cleanser yang fragrance free dan aqua based gitu. kalau ga salah si ini termasuk ke kategori yang aku cari. pakai product ini udah lumayan lama soalnya jaman-jaman sma gitu. bisa banget buat ngangkat kotoran di wajah. karena dulu blm pakai make up jadi kurang tau gimana daya kerjanya membersihkan make up,0,0,1,0
49862,pas awal belajar pake2 essence aku beli ini. enak banget kalo pake ini kadang pake ini doang ga ditimpa moisturizer lagi. nuangnya jangan kebanyakan kalo engga nanti wajah terlalu oily. cukup 3-4 tetes aja. cuma emang efeknya hanya melembapkan ga ada yang lain. murah gampang carinya,1,0,0,0
49866,"karena uda cocok sama hada labo, jadi pengen juga nyobain yang ini. efek yang dirasain cuma melembapkan dan malah jerawatan kerawat batu mungkin aku kurang cocok sama produk brighteningnya. efek mencerahkannya juga ga berasa banget. no repurchase",0,0,-1,0
49907,"aku sangat sangat berharap bisa cocok dengan toner ini karena suka banget dengan teksturnya. tapi apa daya, di kulit keringku ini malah makin bikin kering, memicu bruntusan dan jerawat di aku. padahal di beberapa orang justru kandungan bhanya bisa bantu bikin calm jerawat. buat yang mau coba produk ini, sebaiknya coba dari sample sizenya aja dulu, jangan buru-buru beli normal size.",0,0,-1,0
50699,"beberapa kali pakai pembersih ini karena suka ada di meja riasnya mamah. menurut aku pembersih ini lebih cocok dibilang toner, karena sama sekali ga nbisa mengangkat makeup. makanya lebih bagus sih pakai ini cuma sebagai toner biasa aja, wanginya enak dan menenangkan.",0,0,1,1
50719,"penyegar ini bagusnya dibarengin sama pembersihnya juga. menurut aku sih ini kayak toner biasa, ngangkat sisa makeup dari pembersihnya juga ga bagus bagus banget daya membersihkannya. dari aromanya sebenernya enak tapi too strong alkoholnya",0,0,1,1
51148,"another disappointing product from tbs tea tree line. sama kaya face washnya gue gak cocok pake tbs tea tree skin clearing toner ini. pas dipake ada cooling sensationnya di kulit wajah, tapi bikin kulit gue kaya iritasi dan beruntusan gitu.",0,0,-1,0
51720,murah..ada dimana2 gampamg ditemukam..enaknwanginya..suka pake kalo lagi bener2 berasa kotor di muka..tapi jarang2 sih..lebihbsuka campur sama masker..seperti masker clay dll..jadinya lebih seger and wanginya.khas air mawar..,1,0,1,1
51967,"in toner yang aman banget dipakai, sensasi pas semprot seger. terus memang iya formulanya mild bgt, jadi buat kulit aku yang acne prone dan sensitive dia ga menimbulkan hal-hal yang tidak diinginkan, berasa bersih banget",0,0,1,0
51968,"aku baru memakai 2x.. pertama pakai hanya merasakan wangi segar, terus segar aja.. aku pakai dengan tap tap, poles pakai tangan dan kayanya bakal hemat bgt, karena sekali tuang, 1-2 drops ternyata cukup bgt untuk 1 wajahku. kalau mau sampai leher 3 drops. ya maklum deh ya pakai kudu hemat-hemat, soalnya kalau cocok harganya lumiyin bingits.. hahag",-1,0,1,0
52187,"beli ini karena pengen dijadikan campuran masker aja, wangix mawar banget, ya iyalah seger aja di pake di muka, harga terjangkau dan gampang di dpat jga oh iya pernah juga sih lngsng pke sbagai toner efek ademnya enak bgt",0,0,1,1
52280,"saya mencoba beberapa sample sachet dari toner ini. cukup oke untuk membersihkan sisa-sisa make up dan kotoran yang tidak terangkat saat cuci muka. dan toner ini juga tidak mengeringkan, kulit wajah tetap lembab setelah memakai toner ini. tapi saya kurang suka dengan baunya, jadi belum terpikir untuk beli real sizenya.",0,0,1,-1
52301,"saya suka sekali dengan face wash hadalabo yang ultimate moisturizing makanya saya tertarik untuk cobain yang lotionnya. tapi saya kurang cocok disaya, saat diaplikasikan rasanya lengket banget dan lama terserapnya. kulit saya pun terasa agak gatal walaupun tidak sampai bentol-bentol atau iritasi.",0,0,-1,0
52315,harganya murah dan mudah didapat. aku suka beli buat campuran masker bubuk. tapi kalau lagi nggak punya masker bubuk ya nggak beli. soalnya kalo dijadiin face spray ato toner di kulit keringku kurang nampol.,1,0,-1,0
52320,sepertinya ini toner non alkohol yang paling murah yang pernah ada deh. nyarinya susah susah gampang  kadang kalo lagi kosong di semua toko juga kosong stocknya. lumayan efektif untuk membersihkan sisa kotoran yang belim bersih di tahap cleansing tanpa membuat kulit kering.,1,0,1,0
52338,toner wardah harganya cukup murah dan free alkohol. kalau nggak salah seri yang ini ada aha nya tapi ph nya ketinggian untuk dijadikan exfoliating toner. lumayan ampuh untuk mengangkat sisa kotoran yang belum bersih di tahap cleansing. karena nggak pake alkohol toner ini nggak bikin kulit lering,1,0,1,0
52355,"beli ini selain karena diskon 50% tapi emang lagi cari hydrating toner buat double toning. karena baru beli, jadi aku mau tulis first impression untuk vit e hydrating toner ini. textur nya gak secair exfoliating toner. wanginya lembut (ky wangi bedak bayi, imho). aku pake ini setelah pixi glow tonic, gak tau kenapa berasa panas di bagian sekitar mulut- pipi bawah. tapi memang sangat hydrating pake toner ini. belum terlihat efek apa2 sih karena baru pake. let's see what happens in a month. i'll update my review later. :)",0,0,-1,1
53024,enak dipakai selang seling sama aja tonerku yg lainyg ini walaupun ada bha nya tapi nggak drying di kulit dan aku blm ngecek juga berapa kadar ph nya. apa efektif buat salicilicacid apa nggak. tp enak ini buat kulitku yg agak dehidrasiedit: so far ngga ada yg aneh2 d kulit. komedo masih tetap sama,0,0,1,0
53040,"saya pake ovale ini awal2  baru kenalan sama yang namanya make up. cukup lama juga bertahan make ini, sampe 3 bulanan. tapi akhirnya ganti ke produk lain karena pake ovale ini muka jd berasa berminyak banget krn oil contronya ngga ada",0,0,-1,0
53195,"menurutku toner ini biasa aja, ga ada efek yang wow banget. aku belinya pas tonerku habis dan belum sempat ke counter buat repurchase, abis pakai ini untuk sensasi segernya dapet, cuma aku kurag sreg ama baunya dan ngasih efek mengeringkan juga.",0,0,-1,-1
53225,"menurutku produk ini biasa aja, pas apply emang ada sensasi segarnya, cuma menurutku ga gitu ngangkat sisa kotoran. bagusnya dibanding toner lain karena menurutku dia ga ada efek mengeringkan di kulit.",0,0,1,0
54094,"pake ini sepaket ama milk cleansernya viva yg lemon jg. jadi awalnya ngangkat sisa make up pake cleanser, trus bersihin pake kapas. abis itu cuci muka pake facial wash biasa, dan terakhir pake toner ini. enak banget sih, muka kerasa bersihnya. sayangnya, makin lama makin kerasa perih terutama daerah sekitar hidung tiap kali pake toner ini. ntah apa karena ethanolnya terlalu keras di muka saya atau gimana. kynya ga bakal repurchase, mau nyari toner lain yg lbih bersahabat ama muka. sayang sih sbnrnya, soalnya murah banget dan bikin seger dan bersih.",1,0,-1,0
54787,"jadi ini adalah bedak yang bentuknya lotion (cair), pakenya gampang sih, di kocok dulu terus tuang ke tangan lalu ratakan ke wajah. hasilnya muka jadi kelihatan lebih matte. praktis buat orang yang pada dasarnya gak suka bedakan",0,0,1,0
54795,"aku baru coba lotion ini belum habis 1 botol, biasanya pake yang lini satunya.. pengen nyoba aja, katanya hidrate banget. ternyata di aku malah bikin breakout muka, hiks... jerawat jadi pasa nongol, lebih oily.. tp tetep di pake karena emang lembab banget.. blm tau sebenernya cocok atau engga.",0,0,-1,0
55218,"honestly it does nothing to my skin hahahah it just cleanses, and literally does nothing.. ga bahaya, harmless, membersihkan dengan cukup baik. wanginya enak soothing, efek calendulanya sendiri mungkin soothing juga, tapi biasa aja sih, not a mindblowing yang sampe harus pake ini supaya kulit tenang, i think generally my skin will be ok, with or without this product jadi cukup beli sekali ajah.. kalo sabunnya sih laen cerita, nanti disambung di review face wash calendula :)",0,0,0,1
55887,"saya pakai ini dengan ekspektasi ngontrol minyak diwajah, setelah pemakaian terasa segar. oil controlnya biasa aja c, tapi saya selalu pakai karena ga bikin iritasi ataupun breakout. will repurchase kalo sudah habis.",0,0,1,0
56291,"air mawar ini biasanya aku tuang ke botol spray kecil dan kalo face mist andalan aku abis, aku pake ini buat nyegerin muka siang siang. nggak melembapkan atau apa, cuma pure menyegarkan muka aja. tapi menurutku kok wanginya kurang ya? masih lebih wangi punyanya merk m",0,0,1,-1
56458,"setelah sempat absen bertahun-tahun ga pakai toner, akhirnya aku beli toner ini, bahkan sudah repurchased. aromanya segar dan tanpa alkohol. kalau kulit lagi kumat berminyak, tinggal usap-usap di muka dengan kapas, jadi seger lagi. sayangnya susah didapat di supermarket. setiap kali beli online di website viva.",0,0,1,1
56481,"air mawar ini biasanya saya pakai untuk campuran masker bubuk. kadang juga disemprot ke muka untuk face mist. enak, dingin di wajah, apalagi kalau habis panas-panasan naik motor. harganya murah banget. Aku suka!",1,0,1,0
56962,"product ini so so sih ya, gak tau apakah masuk ke dalam kategori bha toner atau tidak. karena pakai ini lengket seperti hydrating toner, jadi agak kurang suka. pemakainnya juga irit karena pakainya cukup dikit saja bisa untuk seluruh wajah. overall kalau untuk repurchase saya rasa tidak.",0,0,-1,0
57059,"aku biasanya hanya pake toner ini untuk campuran masker aja, tapi kalo untuk pemakaian sehari-hari jarang sih karena udah cocok pake merk lain. jadi untuk masker bubuk aku campur pake air mawar ini.. selain lebih wangi, juga lebih bagus untuk kulit :)",0,0,1,1
57063,"saya sudah memakai pixi glow tonic ini selama kurang lebih 2 bulanan, dan penggunaannya selang-seling dengan cosrx aha\\\\/bha toner, tergantung keadaan kulitnya pada saat itu.   di kulitku efeknya biasa saja ya. hampir tidak ada eksfoliasi yang berarti. jadi memang fungsinya hanya sebagai persiapan sebelum menggunakan &quot;actives&quot; seperti aha\\\\/bha\\\\/vit c.   kalau mengharapkan produk yang bisa mengangkat kulit mati yang tertinggal hasil pengelupasan dengan menggunakan acid, cosrx aha\\\\/bha toner lebih berhasil, tapi hati-hati iritasi ya bagi yang kulitnya sangat sensitif.",0,0,-1,0
57065,"dulu sempet pake ini buat bersihin makeup. pas dipake rasanya semriwing gimana gitu, ada seger-segernya. kalo buat bersihin secara total dia kurang ngangkat, tapi utuk bersihin makeup buat sehari-hari oke. harganya murah dan banyak di supermarket terdekat.",1,0,1,0
57068,"baru make lotion ini semingguan. harapannya bikin lembab tanpa nambah masalah, kebetulan lagi bruntusan, dan emang bener bikin lembab dan untungnya gak nambah bruntus\\\\/jerawat, tapi perubahan gak ekstrim juga sih.  works better buat csm-an atau dioles pas abis cumuk masih rasa basah\\\\/habis semprot hydrosol, atau dioles pake kapas, kalo ditepuk2 kayak gak nyerap, cuma sits on my face gitu dan produk setelahnya jadi kurang nyerap  juga",0,0,-1,0
57169,"viva cosmetics face tonic green tea. aku suka banget sama produk ini karana sangat natural dan alami bangat. bikin segar kulit aku dan kulit aku jadi bersih jadi kalo pake toner ini moisturizer aku lebih mudah menyerapviva cosmetics face tonic green tea, aku suka sih sama produk ini tapi wangi nya aku lebih suka viva toner yang lain. karena wangi yang ini aneh gitu. tapi hasilnya juga bagus ko bikin adem dan fresh banget dikulit",0,0,1,1
57175,"etude house wonder pore freshner, aku sih biasa aja ya pake ini g yang suka suka banget. ya hasil nya ampir sama kaya toner toner lain yang harga nya lebih terjangkau dan kandungan lebih ringan, jadi aku ga recomended",-1,0,-1,0
57183,"sari ayu white aromatic all in one, aku beli ini karena penasaran toner whitening ini. menurut aku produk ini selain membersih kan wajah aku dan bisa mencerah kan kulit aku juga, pake ini muka aku jadi lebis segar",0,0,1,0
57514,"dulu pernah pakai air mawar ini untuk melarutkan masker bengkuang yang serbuk itu. wangi mawarnya enak ya lembut ga terlalu menyengat, pas digunakan di wajah juga langsung terasa ademnya. ga pernah pakai ini sebagai toner atau clenser jadi kurang tau gimana kinerjanya sebagai 2 hal itu",0,0,1,1
57587,"pond's white beauty, aku suka banget sama produk ini karena menurut aku ponds white beauty ini bikin muka aku jadi lebih cerah lembut dan flawless banget. harganya juga sangat terjangkau awet banget aku pake ini ga abis abis",1,0,1,0
57600,"la tulipe astrigent, aku biasa aja sih ga yang suka suka banget. soalnya aku pake ini jadi bruntusan dan berminyak banget dan ga tau kenapa jadi agak panas dikulit aku. tapi sel sel kulit mati aku bisa terangkat sih",0,0,-1,0
57690,"kebetulan aku pake yang travel kit nya, hasil dikulitku terasa kenyal lembab, cuma engga tau kenapa kok efeknya timbul jerawat kecil jadi bikin males pakenya, padahal dikulit hasilnya enak kenyal dan lembab.",0,0,1,0
57730,"awal pakai ini salah persepsi karena memakainnya setelah memakai serum. ternyata lotion disini setara dengan toner yang dipakai paling awal sebelum skincare lainnya. untuk ukuran toner dia lebih thick dan berasa lengket. butuh waktu untuk produknya menyerap. cukup melembabkan, tapi tidak mencerahkan seperti klaimnya.",0,0,-1,0
57942,"biasa pake clear lotion ga cocok, muka jadi terasa kering  akhirnya cb si wscl ini , enak sih muka ga kerasa kering lagi  cuma efek whitening nya rasanya ga dapet , jadi rasanya sayang banget karna harganya mahal banget tp hasilnya kurang maksimal",-1,0,-1,0
58065,"skin care line dulu pernah pakai loreal white perfect, ya walaupun not suit my skin type, makanya ganti merambat ke brand-brand lain. toner ini pro exfoliatine, lumayan sih kalau menurut saya. gak harsh dan gak masalah kok, scent nya juga enak flowery. karena ganti toner mulu jadinya ini masih awet wet wet.",0,0,-1,1
58641,aromanya sangat suka. wangi wangi mawar gimana gitu bikin menenangkan. penyegar satu ini mampu mengangkat sisa susu pembersih. terkadang saya suka gunakan sebagai campuran masker bubuk bengkoang :) :),0,0,1,1
58643,produk indonesia yang satu ini cukup bisa diandalkan dalam pembersihan wajah. dengan wangi jeruknya membuat saya sedikit segar saat menyiumnya. cuma kurang praktis dalam pemakaiannya karena harus diikuti penyegar setelahnya,0,0,1,1
59085,seri merah ini untuk anti aging..aku coba ini karena kulit aku berpori pori besar..awal pakai nggak bikin breakout untung nya..wangi nya enak.bikin moist di kulit..harga nya murah di kantong rata rata untuk brand ini,1,0,1,1
59124,"adu ini alcoholnya agak nyegek deh.. aku pake ini karena this reminds me of clinique clarifying lotion  salicylic acid nya kayaknya banyakan di merk sebelah tersebut, di sini kayak banyak air or agents lainnya.. dan lotionnya runny sekali, tipis gitu  hal yang baik dari lotion ini sih lotion ini berasa membersihkan ya (mungkin karena efek alkoholnya itu), seakan2 i'm applying an antibacterial protection hahahha tapi in the end i'd just go back to clinique clarifying lotion :)",0,0,-1,-1
59364,"harganya ekonomis, packagingnya simple, bagusnya udah alcohol free jadi ga bikin wajah perih, kering dan iritasi. wanginya fine. setelah pakai ini muka berasa jadi lebih tenang aja, lebih adem gitu. dan lumayan ga bikin wajah berminyak pas bangun di pagi hari",1,1,1,1
59510,"aku pernah beli toner iniii dan lumayan segerin mukaku juga apalagi ada wangi bunganya harganya juga terjangkau kebetulan aku memmang suka produk produk sariayu murah dan cocok dikulitku, pembersih toner ini cukup menyegarkan buat kulitku dan gampang buat dibersihinnya",1,0,1,1
59576,produk jepang yang cukup bisa diandalkan namun harganya tergolong mahal untuk kategori lotion wajah.       mampu menyegarkan wajah sehabis dibersihkan. selain menyegarkan kulit juga terasa lebih lembab,-1,0,1,0
60661,aku suka banget sama toner ini. dulu kandungan greenteanya paling banyak tapi sekarang waternya yang paling banyak. toner ini bener bener mild buat kult sensitif aku. pokoknya aku selalu restock kalau habis.,0,0,1,0
60665,biasa aku gunakan buat campuran masker bubuk. harganya murah banget banget banget. impressionnya sama aja seperti air mawar lainnya. sejauh ini aku nggak merasakan alergi ataupun iritasi apapun. kulitku termasuk kulit sensitif.,1,0,1,0
60669,"beda sama greentea tonernya, face tonic viva yang lemon malah bikin kulit aku cekat cekit dan nggak nyaman. ada rasa lengket setelah pakai toner ini yang aku nggak tau kenapa bisa begitu. mungkin akan cocok di wajah orang yang kulitnya nggak sensitif seperti aku.",0,0,-1,0
60780,"eh, kok saya beli kemasan kecil aja harganya udah 11ribu ya? :'d eniwei..sayangnya pembersih all in one ini tidak free alcohol, tapi baunya juga tidak lantas seperti bau tape, seperti bau toner bless yang biasa saya pakai. toner bless ini bau alkoholnya stroooong sangat, kalau ini, nggak...masih wajar lah baunya. tapi jujur untuk pembersih all in one, saya masih suka punya pixy. hanya saja ini baunya lebih lembut dari pixy yang menurut saya punya pixy(botol biru) baunya seperti autan. hahaha.  daya bersihnya, ya...lumayan. untuk makeup ringan tanpa foundation, saya hanya perlu 2 kapas saja. tetapi...untuk heavy duty makeup, no no no...daripada ngehabisin kapas, mending saya pakai ritual membersihkan seperti biasanya saja dengan milk cleanser dan toner saja.",0,0,-1,-1
60920,"toner wajah saat kulit sedang jerawatan, rasa dingin dan sometimes tingling atau cekit-cekit saat terkena area jerawat yang luka.  memang sepertinya mengurangi jerawat dan membantu mengeringkan jerawat. hanya saking hebatnya, bukan hanya jerawat saja yang mengering, tetapi juga kulit wajah benar-benar menjadi kering dan ketarik. benar-benar tidak terasa nyaman di muka.  akhirnya karena mulai sadar bahwa menggunakan produk ini seperti mirip dengan menggunakan alkohol di wajah maka saya pun menghentikan pemakaian. dan untungnya sampai sekarang wajah tidak pernah breakout dan jerawatan parah lagi sehingga tidak perlu menggunakan produk ini kembali.",0,0,-1,0
60960,pakai ini pas lagi jerawatan dan menolak pakai bedak padat atau tabur. warnanya putih agak encer dan harum sih. gak ganggu kok wanginya tapi kurang ngefek buat jerawat. buat dipakai sehari-hari oke sih menurutku,0,0,1,1
61073,toner pertamaku. rangkaian produk pencerah wajah dari wardah ini alcohol free jadi ga bikin wajah kering. daya angkat sisa2 kotoran di wajah lumayan tapi efek mencerahkannya ga terasa jadi hanya sebagai penyegar saja,0,0,1,0
61638,"it kinda.. does nothing haha aku pake ini karena dapat travel size, dan karena aku suka origins maka aku bawa lagi pas pergi2 aku suka origins karena memang konsepnya true to nature tapi mengkombinasikan lab juga tapi toner yang ini biasa aja.. literally biasa aja, it cleanses, it smells good, tapi it just does that.. cleanses, tones, levels out your moisture after you wash your face",0,0,0,1
61825,best pair untuk masker bubuk. kadang suka aku taro kulkas biar pas dipakai maskeran muka jadi lebih seger.  wangi mawarnya tidak terlalu menyengat.  aku kurang paham untuk khasiat lain selain  campuran masker ya. tapi so far suka banget sama produk ini.,0,0,1,1
62056,salah satu rangkaian perawatan anti jerawat dari clean and clear. tonernya digunakan setelah membersihkan muka dengan facial wash. aku pakai produk ini jaman sekolah. jerawat perlahan hilang. better pakai perawatan yang komplit yah jadi hasil juga maksimal.,0,0,1,0
62101,"pertama kali ada iklan ovale untuk membersihkan muka langsung beli dan coba,,,adooohhh ternyata bikin kulit kering dan berasa kencang tidak lembut,,,takut mau pake lagi. harga murah,,,,kemasan standar",1,0,-1,0
62458,beli toner ini karena pingin banget ngecilin pori-pori yang menurutku udah keliatan gede. tapi sayangnya toner ini ngga ngebantu sama sekali buat ngecilin pori-pori. tapi aku so far suka sama toner ini sih walaupun ngga bikin pori-pori kecil tapi rasa-rasanya kulitku lebih fresh aja kalau abis pakai ini,0,0,-1,0
62499,"toner ini nggak menimblkan pesan yang aneh aneh. seperti selayaknya toner kebanyakan. teksturnya seperti air tentu saja. menurutku efek segar pada kulitnya biasa saja.  mencerahkan memang iya, tapi aku rasa aku nggak akan beli lagi.",0,0,-1,0
63356,"saya tergolong newbie sama produk2 skii. saya beli ini sekaligus dengan fte waktu beli pertama kali, karena katanya bikin kerja fte lebih maksimal. kalau katanya clear lotion ini mengangkat sel kulit mati, sepertinya di saya engga. kulit jd lebih kering dan kurang mampu membasmi komedo. tp masih tetep saya pake karena berharap fte nya bisa bekerja lebih baik dengan pemakaian si cl ini.",0,0,-1,0
64303,"juice beauty hydrating mist\\\\/toner ini lebih aku pake sebagai toner sih. awalnya lagi pengen lepas cream dokter dan nyari produk yang organic dan non-chemical, trus nyari-nyari di google banyak beauty guru di youtube yang punya kulit sensitive -acne prone kaya aku pake juice beauty hydrating mist\\\\/toner ini kaya si cassandra bankson yang we all know kulitnya berjerawat. aku pesen pre-order dan harganya emang bisa dibilang mahal, tapi product organic kaya gini kan emang mahal-mahal. juice beauty ini wanginya kaya rose water, dan gak harsh di kulit. untuk pemakaian productnya, aku pake seperti biasanya aku pake toner, aku semprot ke wajah setelah cuci muka, sisa air dari juice beauty ini aku angkat pake round cotton pad, dan banyak kotoran karena air jakarta yang kurang bersih keangkat di kapasnya. so far sebotol aku abisin, gak nyebabin breakout, purging atau iritasi, tapi gak improve kondisi kulit aku jadi lebih baik juga.",-1,0,1,0
64343,"aku beri lotion ini 3 poin karena terlalu lembab buatku. setelah pemakaian seminggu sukses bikin bumps dan jerawat.   tapi karena sayang dulu belinya mahal harus po segala, maka kusiasati buat dijadikan facemist (dengan dicampur air mineral). dengan diencerkan ternyata kulitku lebih mampu menerima hyaluronic acidnya. sejauh ini aku suka efek melembabkan dan mengencangkan kulitnya. sukaa sekali pegang-pegang wajah sekarang hehe  (which is a big no, silly me)",-1,0,1,0
64761,"awalnya liat reviewnya bagus2 trus coba beli, waktu itu agak susah nyari harus di supermarket besar klo sekarang udah banyak dimana-mana, udah excited bgt eh taunya ga terlalu cocok buat di kulit wajahku, pas dipake dibarengin dengan produk seri yg sama emg lembab tapi lama-lama jadi berminyak n kusem deh trus bruntusan..",0,0,-1,0
65322,"aku pernah coba produk ini karena kebetulan ibu ku memakai produk ini. wangi nya lembut, formulanya jg lembut di kulit. cukup membersihkan sisa kotoran dan sisa make up pada wajah. harga nya pun cukup terjangkau.",1,0,1,1
65414,"aku sudah beberapa kali repurchase produk ini, selain harganya terjangkau produk ini juga mudah didapat. pembersih all in one ini cukup membersihkan makeup tebal sekalipun, ada kandungan alkoholnya dan lumayan strong juga di saat apply ke wajah terasa dingin tapi ngga bikin kulit wajah jadi kering. teksturnya cukup cair pakai sedikit aja udah cukup. pembersih ini tidak untuk area mata dan bibir karena akan berasa perih",1,0,-1,0
65931,"liquid powder ini biasanya aku pakai saat lagi banyak ativitas outdoor, niatnya mencegah wajah ngga gampang jerawatan walaupun sebenarnya wajahku bukan tipe yang mudah jerawatan. dipakai saat sebelum bermake up. kalo aku pakainya di area t zone aja yg rawan berjerawat. hasilnya minyak wajah berkurang dan jerawat kalo pun muncul ngga terlalu meradang. produk ini aku pakai cukup awet dan harganya terjangkau.",1,0,1,0
66255,"pernah dapat sample produk ini dari ovale. baru pertama kali pakai, langsung terasa perih dan ada sensasi terbakar :( dan bau alkoholnya kuat banget. kulit jadi kering setelah pakai. beneran saya ga cocok pakai ini.",0,0,-1,0
66275,"+ harganya murah + gampang dicari dimana2 + bikin kulit lembab + ngga ada pewarna, ngga ada parfum  - lotion ini beneran bagus, bikin kulit lembab. tapi sayangnya bikin breakout di saya entah kenapa. saya baru pakai sekali, beberapa jam kemudian muncul whiteheads :(",1,0,-1,0
67085,clear lotion ini harus benar pemakaiannya kalau ga malah menimbulkan efek samping yang lain pada wajah seperti perih dan panas gitu. untungny aku ga pernah ngalamin itu. selama awal-awal pakai jadi seperti neruntusan gitu tapi katnya si itu emang kinerja dari clear lotion ini,0,0,1,0
67136,"pembersih aromatic ini menurut aku cukup untuk mengangkat makeup yang berat, wanginya pun enak bisa membuat rileks. tapi untuk membersihkan debu di wajah aku rasa produk ini masih kurang membersihkan dengan maksimal. harganya murah dan isinya cukup banyak",1,0,-1,1
67388,"kalo aku selalu nyetok air mawar ini untuk campuran lulur wajah aku. sejauh ini suka sih, karena harganya sangat terjangkau, dan lebih higienis menurutku jika dibandingkan dengan air keran biasa. good job viva, telah menyediakan produk-produk yang murah meriah :)",1,0,1,0
